Time,Channel A
(s),(V)

-2.26974997,-1.07882929
-2.26969997,-1.07882929
-2.26964997,-1.07882929
-2.26959997,-1.09707940
-2.26954997,-1.11539054
-2.26949997,-1.11539054
-2.26944997,-1.11539054
-2.26939997,-1.11539054
-2.26934997,-1.11539054
-2.26929997,-1.11539054
-2.26924997,-1.11539054
-2.26919997,-1.11539054
-2.26914997,-1.07882929
-2.26909997,-1.11539054
-2.26904997,-1.07882929
-2.26899997,-1.07882929
-2.26894997,-1.07882929
-2.26889997,-1.07882929
-2.26884997,-1.07882929
-2.26879997,-1.06057930
-2.26874997,-1.06057930
-2.26869997,-1.04226816
-2.26864997,-1.04226816
-2.26859997,-1.04226816
-2.26854997,-1.04226816
-2.26849997,-1.04226816
-2.26844997,-1.04226816
-2.26839997,-1.04226816
-2.26834997,-1.04226816
-2.26829997,-1.04226816
-2.26824997,-1.04226816
-2.26819997,-1.04226816
-2.26814997,-1.04226816
-2.26809997,-1.04226816
-2.26804997,-1.04226816
-2.26799997,-1.06057930
-2.26794997,-1.06057930
-2.26789997,-1.06057930
-2.26784997,-1.07882929
-2.26779997,-1.07882929
-2.26774997,-1.07882929
-2.26769997,-1.07882929
-2.26764997,-1.07882929
-2.26759997,-1.07882929
-2.26754997,-1.07882929
-2.26749997,-1.11539054
-2.26744997,-1.11539054
-2.26739997,-1.11539054
-2.26734997,-1.11539054
-2.26729997,-1.11539054
-2.26724997,-1.11539054
-2.26719997,-1.11539054
-2.26714997,-1.11539054
-2.26709997,-1.11539054
-2.26704997,-1.11539054
-2.26699997,-1.07882929
-2.26694997,-1.09707940
-2.26689997,-1.09707940
-2.26684997,-1.07882929
-2.26679997,-1.07882929
-2.26674997,-1.07882929
-2.26669997,-1.06057930
-2.26664997,-1.06057930
-2.26659997,-1.06057930
-2.26654997,-1.06057930
-2.26649997,-1.06057930
-2.26644997,-1.04226816
-2.26639997,-1.04226816
-2.26634997,-1.04226816
-2.26629997,-1.04226816
-2.26624997,-1.04226816
-2.26619997,-1.04226816
-2.26614997,-1.04226816
-2.26609997,-1.04226816
-2.26604997,-1.04226816
-2.26599997,-1.04226816
-2.26594997,-1.06057930
-2.26589997,-1.06057930
-2.26584997,-1.06057930
-2.26579997,-1.06057930
-2.26574997,-1.07882929
-2.26569997,-1.07882929
-2.26564997,-1.07882929
-2.26559997,-1.07882929
-2.26554997,-1.07882929
-2.26549997,-1.09707940
-2.26544997,-1.09707940
-2.26539997,-1.11539054
-2.26534997,-1.11539054
-2.26529997,-1.11539054
-2.26524997,-1.11539054
-2.26519997,-1.11539054
-2.26514997,-1.11539054
-2.26509997,-1.09707940
-2.26504997,-1.11539054
-2.26499997,-1.09707940
-2.26494997,-1.11539054
-2.26489997,-1.07882929
-2.26484997,-1.07882929
-2.26479997,-1.07882929
-2.26474997,-1.07882929
-2.26469997,-1.07882929
-2.26464997,-1.07882929
-2.26459997,-1.06057930
-2.26454997,-1.06057930
-2.26449997,-1.06057930
-2.26444997,-1.06057930
-2.26439997,-1.04226816
-2.26434997,-1.06057930
-2.26429997,-1.04226816
-2.26424997,-1.04226816
-2.26419997,-1.04226816
-2.26414997,-1.04226816
-2.26409997,-1.04226816
-2.26404997,-1.04226816
-2.26399997,-1.04226816
-2.26394997,-1.04226816
-2.26389997,-1.04226816
-2.26384997,-1.04226816
-2.26379997,-1.04226816
-2.26374997,-1.04226816
-2.26369997,-1.06057930
-2.26364997,-1.06057930
-2.26359997,-1.07882929
-2.26354997,-1.07882929
-2.26349997,-1.07882929
-2.26344997,-1.07882929
-2.26339997,-1.07882929
-2.26334997,-1.07882929
-2.26329997,-1.07882929
-2.26324997,-1.09707940
-2.26319997,-1.11539054
-2.26314997,-1.11539054
-2.26309997,-1.09707940
-2.26304997,-1.11539054
-2.26299997,-1.11539054
-2.26294997,-1.09707940
-2.26289997,-1.11539054
-2.26284997,-1.07882929
-2.26279997,-1.07882929
-2.26274997,-1.07882929
