Time,Channel A
(s),(V)

-9.08699988,-0.82296211
-9.08679988,-0.82296211
-9.08659988,-0.82296211
-9.08639988,-0.82296211
-9.08619988,-0.82296211
-9.08599988,-0.82296211
-9.08579988,-0.82296211
-9.08559988,-0.82296211
-9.08539988,-0.82296211
-9.08519988,-0.82296211
-9.08499988,-0.82296211
-9.08479988,-0.82296211
-9.08459988,-0.82296211
-9.08439988,-0.82296211
-9.08419988,-0.82296211
-9.08399988,-0.82296211
-9.08379988,-0.82296211
-9.08359988,-0.82296211
-9.08339988,-0.82296211
-9.08319988,-0.82296211
-9.08299988,-0.84121221
-9.08279988,-0.82296211
-9.08259988,-0.82296211
-9.08239988,-0.82296211
-9.08219988,-0.84121221
-9.08199988,-0.82296211
-9.08179988,-0.82296211
-9.08159988,-0.82296211
-9.08139988,-0.82296211
-9.08119988,-0.82296211
-9.08099988,-0.82296211
-9.08079988,-0.82296211
-9.08059988,-0.82296211
-9.08039988,-0.82296211
-9.08019988,-0.82296211
-9.07999988,-0.82296211
-9.07979988,-0.82296211
-9.07959988,-0.82296211
-9.07939988,-0.82296211
-9.07919988,-0.82296211
-9.07899988,-0.82296211
-9.07879988,-0.82296211
-9.07859988,-0.82296211
-9.07839988,-0.82296211
-9.07819988,-0.80471206
-9.07799988,-0.82296211
-9.07779988,-0.82296211
-9.07759988,-0.82296211
-9.07739988,-0.82296211
-9.07719988,-0.82296211
-9.07699988,-0.82296211
-9.07679988,-0.82296211
-9.07659988,-0.82296211
-9.07639988,-0.82296211
-9.07619988,-0.82296211
-9.07599988,-0.82296211
-9.07579988,-0.82296211
-9.07559988,-0.82296211
-9.07539988,-0.82296211
-9.07519988,-0.82296211
-9.07499988,-0.82296211
-9.07479988,-0.82296211
-9.07459988,-0.84121221
-9.07439988,-0.82296211
-9.07419988,-0.82296211
-9.07399988,-0.82296211
-9.07379988,-0.82296211
-9.07359988,-0.82296211
-9.07339988,-0.82296211
-9.07319988,-0.82296211
-9.07299988,-0.84121221
-9.07279988,-0.82296211
-9.07259988,-0.82296211
-9.07239988,-0.82296211
-9.07219988,-0.82296211
-9.07199988,-0.82296211
